Transaction_ID,Date,Product,Category,Quantity,Unit_Price,Total_Price,Customer_Name,Region,Sales_Rep,Payment_Method,Discount_Applied
TXN00688,2023-12-04,Headphones,Accessories,2,124.05,248.1,William Moon IV,West,Kenneth Brown,Debit Card,0
TXN00689,2023-11-23,Desk Chair,Furniture,4,503.12,2012.48,Karen Fernandez,South,Jennifer Parks,Debit Card,0
TXN00690,2024-11-06,Headphones,Accessories,4,103.64,414.56,William Wolfe,North,Michael Smith,PayPal,15
TXN00691,2023-11-13,Keyboard,Accessories,1,131.14,131.14,Kevin Nguyen,Central,Debbie Dunn,Debit Card,5
TXN00692,2023-02-04,Webcam,Electronics,1,59.15,59.15,John Austin,West,Jonathan Clark,Credit Card,0
TXN00693,2024-03-25,USB Cable,Accessories,1,20.0,20.0,Jacqueline Dickerson,South,Christopher Anderson,Cash,0
TXN00694,2023-06-30,Mouse,Accessories,4,15.18,60.72,Crystal Garcia,Central,David Reynolds,Credit Card,0
TXN00695,2024-04-16,Desk Chair,Furniture,5,416.21,2081.05,Charles Haley,North,Robert Thompson,Debit Card,0
TXN00696,2024-08-11,Laptop,Electronics,2,1241.12,2482.24,Dr. Samuel Holmes DDS,North,Elizabeth Hart,Cash,0
TXN00697,2023-03-07,Monitor,Electronics,3,690.81,2072.43,Jennifer Vaughn,South,Robert Woods,PayPal,0
TXN00698,2023-04-07,Webcam,Electronics,2,47.56,95.12,Joanna Cook,West,Justin Frederick,PayPal,0
TXN00699,2023-12-10,Keyboard,Accessories,4,96.48,385.92,Alejandro Martinez,South,Tracey Gonzalez,PayPal,0
TXN00700,2024-03-07,Webcam,Electronics,1,143.54,143.54,Mariah Thompson,West,Heather Nunez,Cash,5
TXN00701,2023-03-16,Desk Chair,Furniture,1,558.04,558.04,Dr. Steve James,West,Mark Thomas,Debit Card,0
TXN00702,2024-01-03,Mouse,Accessories,1,50.58,50.58,Robert Rogers,South,Laura Sweeney,Cash,0
TXN00703,2024-01-24,Monitor,Electronics,2,779.77,1559.54,Christopher Perez,East,Eddie Adams,PayPal,0
TXN00704,2023-11-12,HDMI Cable,Accessories,5,10.53,52.65,Denise Wallace,South,Heidi Matthews,Debit Card,0
TXN00705,2023-05-02,Mouse,Accessories,1,26.88,26.88,Jennifer White,North,Nicholas Stanley,PayPal,0
TXN00706,2024-09-06,Headphones,Accessories,2,266.39,532.78,Mercedes Miller,South,Brian Brown,Debit Card,0
TXN00707,2024-06-02,USB Cable,Accessories,3,18.95,56.85,Kimberly Johnson,North,Phillip Miller,Debit Card,0
TXN00708,2024-03-15,Standing Desk,Furniture,3,870.39,2611.17,Christopher Pena,East,Ellen Wright,Credit Card,0
TXN00709,2023-11-29,Headphones,Accessories,4,273.01,1092.04,Mark Anderson,South,Alyssa Alvarado,Cash,0
TXN00710,2023-10-18,Webcam,Electronics,3,97.22,291.66,Erika Alvarez,South,Kimberly Nelson,PayPal,0
TXN00711,2023-12-31,HDMI Cable,Accessories,2,36.44,72.88,Wayne Wolfe,South,Kyle Welch,Credit Card,0
TXN00712,2024-07-24,Standing Desk,Furniture,4,802.49,3209.96,Kristy Mills,Central,Emily Reed,Credit Card,0
TXN00713,2024-10-13,Desk Chair,Furniture,5,453.05,2265.25,Regina Ramos,Central,David Torres,Debit Card,0
TXN00714,2023-09-02,USB Cable,Accessories,1,18.13,18.13,Robert Charles,Central,John Smith,Debit Card,20
TXN00715,2023-06-28,USB Cable,Accessories,1,12.71,12.71,Theresa Woods,Central,Jeffrey Carter,PayPal,0
TXN00716,2024-02-28,Mouse,Accessories,3,68.69,206.07,Adam Brooks,South,Justin Foster,Cash,0
TXN00717,2024-02-27,Desk Chair,Furniture,4,240.3,961.2,Omar Price,North,Dennis Henderson,PayPal,5
TXN00718,2023-07-26,Monitor,Electronics,1,618.25,618.25,Phillip Kent,Central,Melinda Mitchell,Cash,10
TXN00719,2023-12-17,Mouse,Accessories,1,28.34,28.34,Rhonda Gutierrez,North,Catherine Roberts,PayPal,20
TXN00720,2024-06-29,Headphones,Accessories,2,196.92,393.84,Lisa Nelson,North,Chelsea Smith,Debit Card,0
TXN00721,2023-08-18,Webcam,Electronics,1,111.26,111.26,Joseph Lopez,Central,Derrick Espinoza,Credit Card,20
TXN00722,2023-04-08,Laptop,Electronics,1,2243.08,2243.08,Crystal Hernandez,North,Glenn Collins DDS,PayPal,0
TXN00723,2023-09-23,Laptop,Electronics,5,1140.56,5702.8,Mrs. Raven Rivera DVM,West,Amy Rowe,Cash,0
TXN00724,2024-09-20,Laptop,Electronics,5,1341.02,6705.1,John Lee,Central,Ruth Clayton,PayPal,0
TXN00725,2024-04-14,Desk Chair,Furniture,4,562.7,2250.8,Randy Wright,East,Jessica Rojas,Cash,5
TXN00726,2023-04-19,Monitor,Electronics,4,303.7,1214.8,Joel Wise,North,Vickie Kennedy,Debit Card,0
TXN00727,2023-06-03,Standing Desk,Furniture,2,665.01,1330.02,Emily Morris,West,Amanda Pineda,Cash,0
TXN00728,2023-01-25,Webcam,Electronics,4,44.32,177.28,Dawn Little,North,Stephen Boyer,Cash,0
TXN00729,2023-09-14,Laptop,Electronics,5,2470.81,12354.05,Brian Chen,Central,Christopher Hill,Credit Card,0
TXN00730,2024-10-31,Mouse,Accessories,3,31.91,95.73,Richard Smith,South,Richard Alvarez,Cash,0
TXN00731,2023-05-03,USB Cable,Accessories,3,16.5,49.5,Jacqueline Davis,Central,Brandon Montgomery,Cash,0
TXN00732,2023-03-11,Monitor,Electronics,2,724.8,1449.6,Yolanda Garrett,Central,Matthew Miles,PayPal,0
TXN00733,2023-03-24,Monitor,Electronics,2,512.34,1024.68,Beth Hall,Central,Dr. Nicole Trujillo,Debit Card,0
TXN00734,2023-10-24,Keyboard,Accessories,3,54.26,162.78,Corey Norris,South,Chad Roach,PayPal,0
TXN00735,2023-06-30,Webcam,Electronics,1,67.01,67.01,Mr. Edward Terry,South,Cody Bailey,PayPal,0
TXN00736,2024-05-11,Mouse,Accessories,5,78.9,394.5,Denise Guerra,Central,Kristen Jones,Debit Card,0
TXN00737,2024-11-18,Mouse,Accessories,5,52.85,264.25,Edward Baker,South,Aaron Little,PayPal,0
TXN00738,2023-11-26,Keyboard,Accessories,1,132.85,132.85,Cody Smith,East,Patty Allen,Credit Card,20
TXN00739,2024-07-29,Headphones,Accessories,3,104.46,313.38,Mary Ryan,North,Joseph Jimenez,Cash,0
TXN00740,2024-07-13,Laptop,Electronics,3,809.74,2429.22,Lisa Morris,South,Ashley Mills,Cash,5
TXN00741,2023-05-25,HDMI Cable,Accessories,2,25.77,51.54,Russell Anderson,North,Christina Washington,Credit Card,15
TXN00742,2023-06-17,USB Cable,Accessories,4,15.96,63.84,Kenneth Huff,South,Kelly Miles,Cash,0
TXN00743,2023-10-30,HDMI Cable,Accessories,4,15.64,62.56,Jacob Obrien,North,Timothy Clark,Credit Card,0
TXN00744,2023-09-30,Standing Desk,Furniture,1,1105.05,1105.05,Steve Miller PhD,East,Justin Hurley,PayPal,0
TXN00745,2024-05-18,Mouse,Accessories,1,69.96,69.96,Jacob Erickson,East,Deborah Williams,Cash,0
TXN00746,2024-01-30,Laptop,Electronics,1,908.26,908.26,Eric Blackburn,East,Anne Hardy,Debit Card,10
TXN00747,2023-01-10,Webcam,Electronics,3,91.2,273.6,Chelsey Fox,Central,Mario White,Debit Card,15
TXN00748,2023-01-06,USB Cable,Accessories,5,9.14,45.7,Jennifer Garcia,Central,Heather Ellis,PayPal,0
TXN00749,2023-07-16,Webcam,Electronics,4,96.1,384.4,Sonya Jackson,Central,James Morgan,PayPal,0
TXN00750,2024-11-28,HDMI Cable,Accessories,5,26.58,132.9,Zachary Ramos,North,Ethan Frey,Cash,0
TXN00751,2023-06-01,Laptop,Electronics,1,1799.25,1799.25,Jacob Duran,South,Nicholas Franklin,Cash,0
TXN00752,2023-07-08,Keyboard,Accessories,3,107.92,323.76,Cindy Cannon,West,Dawn Nixon,Credit Card,0
TXN00753,2024-02-08,Standing Desk,Furniture,3,905.03,2715.09,James Barber,Central,Ms. Kelly Holder,Credit Card,0
TXN00754,2024-11-14,Headphones,Accessories,3,72.2,216.6,Eric Walker,Central,Alison Short,Debit Card,0
TXN00755,2023-10-21,Monitor,Electronics,3,400.34,1201.02,Desiree Spencer,North,Tammy Moore,Credit Card,0
TXN00756,2023-11-22,USB Cable,Accessories,4,17.65,70.6,Henry Taylor,Central,Kevin Hall,PayPal,0
TXN00757,2024-04-18,Webcam,Electronics,1,103.85,103.85,Anna Ross,North,Morgan Cummings,PayPal,0
TXN00758,2023-03-22,Standing Desk,Furniture,4,545.39,2181.56,Carrie Petersen,West,Laura Velez,Cash,0
TXN00759,2024-02-15,Desk Chair,Furniture,5,464.78,2323.9,Elizabeth Cross,West,Angela Brown,Credit Card,0
TXN00760,2024-11-08,Monitor,Electronics,1,279.56,279.56,Hannah Montoya,North,Sean Kane,PayPal,0
TXN00761,2024-07-23,Monitor,Electronics,2,245.52,491.04,Matthew Guzman,East,Richard Reyes,Credit Card,0
TXN00762,2023-08-09,HDMI Cable,Accessories,5,9.39,46.95,Andrew Fernandez,West,Jonathan Walker,Cash,0
TXN00763,2023-08-03,Mouse,Accessories,4,22.43,89.72,Nicholas Long,North,Kurt Wagner,Cash,0
TXN00764,2023-08-13,Monitor,Electronics,1,679.09,679.09,Dylan Foster,North,Bradley Duncan,Debit Card,0
TXN00765,2024-05-30,HDMI Cable,Accessories,5,27.26,136.3,James Miller,Central,Patricia Anderson,Credit Card,10
TXN00766,2023-05-12,Monitor,Electronics,1,790.04,790.04,Justin Freeman,East,Christina Gilbert,Credit Card,0
TXN00767,2024-07-21,Standing Desk,Furniture,3,1078.61,3235.83,Danielle Jones,East,Erica Glass,PayPal,0
TXN00768,2023-06-28,Mouse,Accessories,3,24.81,74.43,Michael Henderson,Central,Frank Wheeler,Cash,0
TXN00769,2024-03-27,Headphones,Accessories,3,89.48,268.44,Eric Huerta,South,Wanda Ramos,Debit Card,0
TXN00770,2024-09-11,Desk Chair,Furniture,4,218.86,875.44,Andrew Meyers,North,James Todd,PayPal,0
TXN00771,2023-03-29,Desk Chair,Furniture,5,516.67,2583.35,Ashley Brown,North,Tammy Melton,Credit Card,20
TXN00772,2023-12-28,Webcam,Electronics,2,54.28,108.56,Alexis Benson,Central,Jerry Johnson,PayPal,0
TXN00773,2024-07-12,Mouse,Accessories,5,59.05,295.25,Joshua Harris,South,Deanna Webb,Cash,0
TXN00774,2023-01-23,Standing Desk,Furniture,2,649.92,1299.84,Brenda Hale,East,Kevin Alvarado,Credit Card,0
TXN00775,2023-10-12,Headphones,Accessories,4,283.04,1132.16,Christopher Campbell,West,Lisa Brown,Debit Card,10
TXN00776,2023-04-01,Standing Desk,Furniture,5,931.97,4659.85,Alejandra Price,North,Samuel Keller,Cash,5
TXN00777,2024-04-12,HDMI Cable,Accessories,3,10.9,32.7,Alicia Dillon,North,Crystal James,Cash,0
TXN00778,2023-08-27,USB Cable,Accessories,4,9.3,37.2,Ariana Stewart,Central,Kim Lopez,Cash,0
TXN00779,2024-10-07,HDMI Cable,Accessories,3,10.95,32.85,Judith House,East,David Moreno,PayPal,15
TXN00780,2024-02-16,Laptop,Electronics,3,1321.27,3963.81,James Moore,Central,Harold Garrett,PayPal,20
TXN00781,2023-07-13,Desk Chair,Furniture,4,235.7,942.8,William Mason,West,Lori Johns,Debit Card,10
TXN00782,2023-11-30,Monitor,Electronics,1,300.54,300.54,Robin Johnson,North,Diana Hernandez,Credit Card,0
TXN00783,2024-11-11,Headphones,Accessories,2,170.65,341.3,Mary Miller,West,Tyler Salazar,Cash,0
TXN00784,2023-07-25,Laptop,Electronics,1,2129.01,2129.01,Crystal Allen,South,Wesley Browning,Debit Card,15
TXN00785,2023-12-12,Headphones,Accessories,1,73.33,73.33,Joshua Clark,South,Joshua Mcbride,Cash,0
TXN00786,2024-03-22,HDMI Cable,Accessories,3,16.07,48.21,Ellen Thornton,West,Brandy Forbes,Credit Card,0
TXN00787,2023-06-01,Monitor,Electronics,5,601.13,3005.65,Brianna Fitzpatrick,South,Emily Grant,Cash,0
TXN00788,2024-10-25,Headphones,Accessories,3,183.26,549.78,Bailey Stewart,East,Monica Cannon,Credit Card,0
TXN00789,2024-09-12,Standing Desk,Furniture,1,322.37,322.37,Jennifer Jenkins,North,Timothy Shannon,Debit Card,0
TXN00790,2023-10-27,Keyboard,Accessories,2,142.08,284.16,Denise Maxwell,North,Cody Farmer,Credit Card,0
TXN00791,2023-08-05,Webcam,Electronics,4,94.73,378.92,Debra Bradley,West,David Mcdaniel,Cash,0
TXN00792,2024-07-29,Desk Chair,Furniture,5,296.49,1482.45,Michael Woods,Central,Lisa Joseph,Debit Card,0
TXN00793,2023-04-30,Laptop,Electronics,5,1818.81,9094.05,Samuel Henry,West,Corey Johnson,Debit Card,0
TXN00794,2023-10-24,Laptop,Electronics,1,1584.35,1584.35,Alexis Nelson,East,Patrick Mcneil,Cash,5
TXN00795,2024-05-22,Standing Desk,Furniture,2,1011.03,2022.06,Andrea Ho,West,Dr. Katherine Nguyen,Credit Card,0
TXN00796,2024-12-20,Headphones,Accessories,1,184.77,184.77,David Sullivan,North,Nicolas James,PayPal,15
TXN00797,2023-01-11,Laptop,Electronics,5,955.63,4778.15,Logan Newton,North,Kelly Liu,PayPal,15
TXN00798,2024-05-03,USB Cable,Accessories,5,15.48,77.4,Kelly Hayes,West,Amanda Forbes,Credit Card,10
TXN00799,2024-06-04,Desk Chair,Furniture,2,457.71,915.42,Jennifer Moss,South,Kelli Mccoy,Credit Card,15
TXN00800,2023-01-10,Mouse,Accessories,3,57.43,172.29,Eddie Sanders,South,Ronald Murray,Cash,0
TXN00801,2024-03-12,Headphones,Accessories,4,181.7,726.8,Louis Brown,Central,Brenda Gallegos,Debit Card,0
TXN00802,2023-12-17,Keyboard,Accessories,2,83.71,167.42,Nathan Wilson,South,Teresa Horton,Cash,10
TXN00803,2024-11-29,Keyboard,Accessories,1,103.15,103.15,Jason Hayes,West,Kevin Marquez,Credit Card,0
TXN00804,2023-12-09,Monitor,Electronics,2,372.57,745.14,Jesse Wright,South,Susan Hogan,Debit Card,0
TXN00805,2023-09-09,HDMI Cable,Accessories,3,12.23,36.69,Becky Wilson,East,Jack Mills,Cash,0
TXN00806,2024-02-10,Desk Chair,Furniture,3,282.05,846.15,Richard Hunt,East,Jamie James,Debit Card,20
TXN00807,2023-03-07,Standing Desk,Furniture,3,608.98,1826.94,Susan Cunningham,North,Brittany Melton,PayPal,5
TXN00808,2023-01-14,Webcam,Electronics,4,123.75,495.0,Michael Barnes,East,Randy Griffin,Credit Card,10
TXN00809,2024-01-25,Laptop,Electronics,2,2251.33,4502.66,Autumn Anderson,South,Marcus King,Credit Card,0
TXN00810,2024-06-24,Keyboard,Accessories,2,129.8,259.6,Scott Stephens,East,Stephen Young,PayPal,0
TXN00811,2023-02-21,Headphones,Accessories,2,166.03,332.06,Karen Ortiz,East,Kyle Sanchez,Cash,5
TXN00812,2023-05-24,Laptop,Electronics,3,1326.78,3980.34,Lisa Grant,South,Amber Hernandez,PayPal,0
TXN00813,2023-12-28,Desk Chair,Furniture,5,528.16,2640.8,Amanda Nash,South,Sara Evans,Debit Card,20
TXN00814,2024-11-23,Laptop,Electronics,3,1920.06,5760.18,Amber Butler,South,Michael Carr,PayPal,20
TXN00815,2024-12-04,Headphones,Accessories,3,139.57,418.71,Linda Cobb,North,Jesse Riley,Cash,10
TXN00816,2024-11-09,Laptop,Electronics,4,2019.04,8076.16,Anna Evans,West,James Jones,Debit Card,0
TXN00817,2023-02-24,Standing Desk,Furniture,5,517.15,2585.75,Joshua Carter,North,Michael Hill,Cash,0
TXN00818,2024-07-11,Headphones,Accessories,5,60.98,304.9,Kelly Dominguez,South,Ashley Blair,Debit Card,0
TXN00819,2024-02-17,Webcam,Electronics,5,136.53,682.65,Victoria Webb,North,Taylor Andersen,Cash,0
TXN00820,2023-11-26,Webcam,Electronics,1,88.5,88.5,Lee Stewart,East,Whitney Gomez,PayPal,15
TXN00821,2024-03-04,Standing Desk,Furniture,5,842.77,4213.85,Justin Stone,West,Katherine White,Credit Card,0
TXN00822,2023-03-03,Mouse,Accessories,4,76.36,305.44,Michelle Krause,North,Alexander Garrett,Credit Card,0
TXN00823,2023-09-09,HDMI Cable,Accessories,1,22.18,22.18,Ryan Marsh,Central,Mrs. Felicia Castro DDS,PayPal,0
TXN00824,2024-08-03,Monitor,Electronics,2,647.54,1295.08,Curtis Campbell,Central,Elizabeth Hunter,PayPal,0
TXN00825,2023-06-12,Mouse,Accessories,5,36.63,183.15,Aaron Jennings,South,Nathaniel Gilbert,Credit Card,0
TXN00826,2024-10-24,Standing Desk,Furniture,2,1036.59,2073.18,Christopher Rivera,South,Michael Hendricks,Debit Card,0
TXN00827,2023-08-11,Desk Chair,Furniture,3,219.53,658.59,Maria Olson,North,Stephanie Herrera,PayPal,20
TXN00828,2023-05-14,Laptop,Electronics,4,1441.47,5765.88,Richard Gutierrez,East,Sandy Evans,Credit Card,0
TXN00829,2023-09-21,Webcam,Electronics,4,63.29,253.16,Emily Herrera,South,Michael Marsh,Cash,20
TXN00830,2024-05-04,Headphones,Accessories,3,271.75,815.25,Heather Montes,West,Andre Terrell,Debit Card,0
TXN00831,2023-11-23,Monitor,Electronics,2,494.56,989.12,Sarah Duncan,West,Kurt Hancock,Credit Card,0
TXN00832,2024-07-01,Standing Desk,Furniture,1,959.71,959.71,Michele Edwards,North,Jason Crawford,Credit Card,20
TXN00833,2024-02-05,Laptop,Electronics,5,1847.22,9236.1,Jesse Sampson,Central,Eric Rodriguez,PayPal,0
TXN00834,2023-12-01,Webcam,Electronics,1,129.34,129.34,Paula Gentry,East,Alexander Webb,Cash,20
TXN00835,2024-09-16,Desk Chair,Furniture,3,298.83,896.49,Cheryl Mclean,West,Kelly Rowe,Credit Card,0
TXN00836,2024-11-21,Keyboard,Accessories,5,38.25,191.25,Shane Short,West,Megan Anderson,PayPal,0
TXN00837,2023-11-04,Mouse,Accessories,1,28.42,28.42,Julia Reeves,Central,April Randolph,PayPal,5
TXN00838,2024-10-06,HDMI Cable,Accessories,4,31.96,127.84,Linda Miller,South,Angel Meyer,Debit Card,0
TXN00839,2023-10-08,Laptop,Electronics,5,1362.65,6813.25,Emily Lane,West,Steven Flores,Credit Card,0
TXN00840,2023-01-21,Keyboard,Accessories,1,49.05,49.05,Donald Flores,East,Bruce Hernandez,Debit Card,0
TXN00841,2023-10-15,USB Cable,Accessories,4,23.63,94.52,Adrian Dean,North,Christine Bell,Cash,0
TXN00842,2024-02-08,Webcam,Electronics,3,55.59,166.77,Charles Bush,West,David Jones,Cash,0
TXN00843,2023-08-01,Headphones,Accessories,3,182.29,546.87,Gina Wallace,West,John Lowe,Credit Card,0
TXN00844,2024-02-26,HDMI Cable,Accessories,5,31.43,157.15,Anthony Simmons,West,Kyle Watkins,Debit Card,0
TXN00845,2023-05-18,Standing Desk,Furniture,2,444.4,888.8,Melissa Jensen,West,Robert Marquez,Cash,5
TXN00846,2024-11-03,Standing Desk,Furniture,2,413.44,826.88,Kim Beltran,South,Julie Anderson,Debit Card,0
TXN00847,2023-10-13,Keyboard,Accessories,3,136.76,410.28,Tamara Mcdonald,South,Michael Mckinney,Cash,10
TXN00848,2024-02-22,Laptop,Electronics,2,846.78,1693.56,David Walker,East,Lisa Durham,Debit Card,10
TXN00849,2024-03-31,Desk Chair,Furniture,3,447.37,1342.11,Michael Ortega,South,Sonya Chavez,Cash,0
TXN00850,2023-03-17,Monitor,Electronics,5,362.65,1813.25,John Bell,North,Christopher Tate,Debit Card,0
TXN00851,2024-03-20,Monitor,Electronics,3,399.71,1199.13,Bethany Garcia,South,Rebecca Nguyen,Debit Card,0
TXN00852,2024-11-19,Mouse,Accessories,4,54.65,218.6,Rebecca Patel,West,Jason Oliver,PayPal,0
TXN00853,2024-07-17,USB Cable,Accessories,5,12.86,64.3,Valerie Reyes,West,Robert Garza,Credit Card,0
TXN00854,2023-04-26,Headphones,Accessories,2,192.76,385.52,Jessica Cobb,South,Cynthia Bates,PayPal,0
TXN00855,2024-11-09,Mouse,Accessories,5,58.61,293.05,Timothy Andrews,East,Mr. Joel Peters,Debit Card,20
TXN00856,2024-01-09,USB Cable,Accessories,3,14.2,42.6,Casey Blanchard,South,Brian Cervantes,Cash,0
TXN00857,2023-10-01,HDMI Cable,Accessories,2,9.85,19.7,Jamie Snyder,West,Ann Montoya,Cash,0
TXN00858,2023-04-09,Desk Chair,Furniture,2,328.8,657.6,Stephanie Fields,South,Charles Hernandez,PayPal,0
TXN00859,2023-04-12,Monitor,Electronics,2,420.99,841.98,Jean Lane,South,Michael Stewart,Debit Card,20
TXN00860,2024-09-16,Standing Desk,Furniture,2,808.93,1617.86,Susan Torres,Central,Jessica Haas,Debit Card,0
TXN00861,2023-02-10,Webcam,Electronics,4,127.71,510.84,Brandon Smith,South,Mrs. Bethany Phillips,Debit Card,0
TXN00862,2023-02-23,Desk Chair,Furniture,2,497.9,995.8,Joshua Brown,East,Samantha Howard,Debit Card,0
TXN00863,2024-07-09,USB Cable,Accessories,4,11.32,45.28,Sharon Young,East,Jennifer Flores,PayPal,0
TXN00864,2023-10-31,Standing Desk,Furniture,5,300.92,1504.6,James Gardner,West,Karen Lopez,PayPal,0
TXN00865,2024-12-26,Keyboard,Accessories,1,113.56,113.56,Tim Larsen,North,Zachary Santiago,PayPal,0
TXN00866,2024-08-25,Laptop,Electronics,1,2268.8,2268.8,Benjamin Smith,East,Katelyn Kim,Debit Card,0
TXN00867,2024-11-26,Desk Chair,Furniture,1,533.31,533.31,Angela May MD,East,Richard Munoz,Credit Card,0
TXN00868,2023-09-04,Monitor,Electronics,3,414.91,1244.73,Christopher Hicks,North,Joanna Kelly,Debit Card,15
TXN00869,2024-04-15,Monitor,Electronics,1,302.79,302.79,Larry Lane,South,Cynthia Shaw,Debit Card,0
TXN00870,2024-01-04,Desk Chair,Furniture,3,185.0,555.0,Joshua Richardson,North,Laura Bush,Debit Card,0
TXN00871,2024-07-06,Headphones,Accessories,3,68.03,204.09,John Vaughn,North,Nicholas Terrell,Credit Card,10
TXN00872,2024-04-19,Mouse,Accessories,4,15.15,60.6,Dr. Julie Miller,North,Ann Kennedy,Debit Card,0
TXN00873,2023-08-17,Webcam,Electronics,2,147.82,295.64,Toni Miller,West,Rebecca Edwards,Credit Card,0
TXN00874,2023-05-08,HDMI Cable,Accessories,1,31.11,31.11,Greg Osborne,South,Jose Harrison,Debit Card,0
TXN00875,2024-11-10,Headphones,Accessories,3,98.76,296.28,Jennifer Yu,Central,Donna Johnson,Credit Card,0
TXN00876,2024-06-11,Laptop,Electronics,3,1149.29,3447.87,Nicole Acosta,North,Amy Kennedy,Credit Card,0
TXN00877,2023-05-09,Standing Desk,Furniture,1,330.02,330.02,Anthony Mooney,West,Lori Mitchell,Cash,0
TXN00878,2024-09-28,Monitor,Electronics,3,748.26,2244.78,Jonathan York,North,Casey Campbell,Debit Card,0
TXN00879,2023-12-08,Headphones,Accessories,2,248.28,496.56,Alexis Rodriguez,South,Kevin Hernandez,PayPal,0
TXN00880,2024-12-14,Laptop,Electronics,2,1126.41,2252.82,Robert Green,West,Kari Lloyd,Credit Card,0
TXN00881,2024-11-07,USB Cable,Accessories,2,18.05,36.1,Grace Miller,North,Timothy Moore,PayPal,0
TXN00882,2023-08-21,Keyboard,Accessories,3,134.79,404.37,Wyatt Townsend II,East,Mark Clark,PayPal,0
TXN00883,2023-11-28,Webcam,Electronics,4,112.86,451.44,Haley May,West,Audrey Jackson,Cash,0
TXN00884,2023-01-13,USB Cable,Accessories,3,17.03,51.09,Eric Reese,North,Kim James,Debit Card,0
TXN00885,2023-03-20,USB Cable,Accessories,2,5.52,11.04,Karen Thomas,North,Alexandra Ho,Credit Card,0
TXN00886,2024-12-15,Mouse,Accessories,5,47.37,236.85,Michael Nixon,West,Amanda Hardin,PayPal,0
TXN00887,2024-07-16,Monitor,Electronics,5,441.4,2207.0,Tina Reynolds,North,Shannon Rogers,Cash,20
TXN00888,2023-06-14,Mouse,Accessories,1,55.3,55.3,Brett Pena,East,Raymond Curry,Cash,0
TXN00889,2023-05-18,HDMI Cable,Accessories,4,29.84,119.36,Leah Lee,South,Michael White,Debit Card,0
TXN00890,2023-07-18,Monitor,Electronics,5,317.42,1587.1,Megan Decker,South,Brent Garcia,Cash,0
TXN00891,2023-06-28,HDMI Cable,Accessories,4,33.75,135.0,Daniel Campbell,Central,Alexander Davis,Credit Card,0
TXN00892,2023-07-27,Standing Desk,Furniture,4,889.45,3557.8,Mary Houston,East,Margaret Erickson,PayPal,0
TXN00893,2023-02-28,Webcam,Electronics,5,149.7,748.5,Scott Anderson,East,Stephanie Knight,Credit Card,15
TXN00894,2024-01-12,Webcam,Electronics,2,48.35,96.7,Stephanie Dominguez,West,John Mayer,PayPal,20
TXN00895,2024-08-11,USB Cable,Accessories,4,17.52,70.08,Tammy Hill,North,Steven Carrillo,Credit Card,0
TXN00896,2023-01-28,Mouse,Accessories,2,64.69,129.38,Christopher Jones,South,Janet Cook,Credit Card,0
TXN00897,2024-08-01,Monitor,Electronics,2,527.41,1054.82,Tyler Baker,East,John Mcfarland,PayPal,0
TXN00898,2024-05-29,Headphones,Accessories,2,57.68,115.36,Cassandra Vasquez,West,Randy Robinson,Cash,0
TXN00899,2024-06-07,USB Cable,Accessories,3,22.09,66.27,Susan Baldwin,Central,Benjamin Duncan,Cash,0
TXN00900,2024-01-17,Mouse,Accessories,1,67.49,67.49,Jeremy Mosley,West,Martin Fitzpatrick,Cash,0
TXN00901,2024-02-08,Webcam,Electronics,1,101.18,101.18,Deborah Graves,South,Laura Robertson,Debit Card,5
TXN00902,2024-12-26,USB Cable,Accessories,3,11.22,33.66,Katherine Graham,North,Priscilla Floyd,Cash,0
TXN00903,2024-12-23,Standing Desk,Furniture,4,777.05,3108.2,April Finley,West,Karen Bradley,Debit Card,15
TXN00904,2024-01-24,Standing Desk,Furniture,2,983.84,1967.68,Heather Maldonado,Central,Mark Benjamin,Debit Card,0
TXN00905,2024-01-30,Keyboard,Accessories,5,107.37,536.85,Joseph Woodward,West,Joe Miranda,Debit Card,5
TXN00906,2023-01-10,Headphones,Accessories,1,77.71,77.71,Cassandra Williams,South,Connor Dominguez,Cash,5
TXN00907,2024-01-31,Desk Chair,Furniture,5,205.11,1025.55,Lydia Howard,East,Mark Moss,Debit Card,15
TXN00908,2024-12-18,Desk Chair,Furniture,3,225.41,676.23,Corey Cortez,West,Katherine Brown,Debit Card,15
TXN00909,2023-08-08,Webcam,Electronics,3,87.84,263.52,Elizabeth Ferguson,North,Joann Forbes,Cash,0
TXN00910,2023-06-19,Standing Desk,Furniture,1,338.12,338.12,Anthony French,East,Bruce Roman,PayPal,0
TXN00911,2024-02-05,Laptop,Electronics,3,1760.82,5282.46,Judy Gregory,East,Brittany Riley,Credit Card,5
TXN00912,2023-07-31,Standing Desk,Furniture,2,835.55,1671.1,Amanda Thomas,Central,Kaitlin Hardin,PayPal,0
TXN00913,2024-11-03,Keyboard,Accessories,1,61.59,61.59,Michael Anderson,Central,Anthony Parker,PayPal,20
TXN00914,2023-12-06,HDMI Cable,Accessories,3,21.03,63.09,Joy Jackson,Central,Sabrina Rodriguez,Credit Card,5
TXN00915,2024-04-13,Desk Chair,Furniture,4,247.86,991.44,Robert Walker PhD,West,Robert Hendrix,Credit Card,0
TXN00916,2023-04-07,Desk Chair,Furniture,1,491.95,491.95,Erika Daugherty,South,Brenda Copeland,PayPal,0
TXN00917,2024-03-14,Webcam,Electronics,4,132.78,531.12,Pamela Watkins,North,Bryan Thomas,Debit Card,0
